Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
1340	chr10	124875732	124879563	124877511	N	NA	BUB3	NA	NA	NA	NA	BUB3	34197
1341	chr10	124984820	124992379	124986610	N	NA	NA	NA	NA	NA	NA	BUB3	71060
1342	chr10	125007661	125011241	125007811	N	NA	NA	NA	NA	NA	NA	BUB3	93901
1343	chr10	125112006	125127081	125112663	N	NA	NA	HMX3	IMR90	Hi-C	24141950	BUB3	198246
1344	chr10	125217259	125235237	125219223	N	NA	NA	ACADSB	IMR90	Hi-C	24141950	BUB3	303499
1345	chr10	125297198	125300450	125298631	N	NA	NA	IKZF5,ACADSB	IMR90	Hi-C	24141950	BUB3	383438
1346	chr10	125323189	125325796	125324577	N	NA	NA	ACADSB,IKZF5,HMX3	IMR90	Hi-C	24141950	BUB3	409429
1347	chr10	125398400	125400801	125399374	N	NA	NA	NA	NA	NA	NA	CHST15	451129
1348	chr10	125403433	125412571	125404102,125406721	N,N	NA;NA	NA	NA	NA	NA	NA	CHST15	439359
1349	chr10	125663627	125666280	125664726	N	NA	NA	CPXM2	IMR90	Hi-C	24141950	CHST15	185650
1350	chr10	125724771	125733564	125732135	N	NA	NA	NA	NA	NA	NA	CHST15	118366
1351	chr10	126042565	126045077	126043606	N	NA	NA	CHST15,OAT	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	OAT	62468
1352	chr10	126558538	126560027	126559479	N	NA	NA	FAM175B	IMR90	Hi-C	24141950	FAM175B	68184
1353	chr10	126581759	126583636	126582740	N	NA	ZRANB1	FAM175B,ZRANB1,CTBP2	IMR90	Hi-C	24141950	ZRANB1	47056
1354	chr10	126599292	126603774	126600931	N	NA	ZRANB1	ZRANB1,CTBP2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZRANB1	26918
1355	chr10	127058592	127060699	127059351	N	NA	NA	CTBP2,C10orf122	IMR90	Hi-C	24141950	CTBP2	208968
1356	chr10	127206235	127207822	127206880	N	NA	NA	NA	NA	NA	NA	FLJ37035	200240
1357	chr10	127246987	127248782	127247097	N	NA	NA	LOC283038	IMR90	Hi-C	24141950	FLJ37035	159280
1358	chr10	128364724	128371125	128365520	N	NA	NA	NA	NA	NA	NA	DOCK1	222898
1359	chr10	128374730	128377266	128375947	N	NA	NA	NA	NA	NA	NA	DOCK1	216757
1360	chr10	128377881	128381747	128379265	N	NA	NA	NA	NA	NA	NA	DOCK1	212276
1361	chr10	128477535	128478313	128477627	N	NA	NA	DOCK1	IMR90	Hi-C	24141950	DOCK1	115710
1362	chr10	128526037	128529012	128528425	N	NA	NA	NA	NA	NA	NA	DOCK1	65011
1363	chr10	128559891	128578044	128561607,128570913	N,N	NA;NA	DOCK1	DOCK1	IMR90	Hi-C	24141950	DOCK1	15979
1364	chr10	12904990	12906182	12905514	N	NA	LOC283070	CAMK1D	IMR90	Hi-C	24141950	LOC283070	29857
1365	chr10	129629597	129631969	129631143	N	NA	NA	NA	NA	NA	NA	FOXI2	94059
1366	chr10	129931173	129932610	129931661	N	NA	MKI67	PTPRE,MKI67	IMR90	Hi-C	24141950	MKI67	6705
1367	chr10	129946571	129949288	129946608,129948402	N,N	NA;NA	MKI67	FAM196A,DOCK1,CLRN3,PTPRE,MKI67,GLRX3	IMR90	Hi-C	24141950	MKI67	22103
1368	chr10	129998613	130001908	129999902	N	NA	NA	EBF3	IMR90	Hi-C	24141950	MKI67	74145
1369	chr10	130021703	130025161	130022294	N	NA	NA	NA	NA	NA	NA	MKI67	97235
1370	chr10	130065537	130067842	130066497	N	NA	NA	NA	NA	NA	NA	MKI67	141069
1371	chr10	130109077	130111341	130110054	N	NA	NA	MGMT	IMR90	Hi-C	24141950	MKI67	184609
1372	chr10	130336713	130342704	130339020	N	NA	NA	NA	NA	NA	NA	MKI67	412245
1373	chr10	130374080	130378432	130377862,130375564	N,N	NA;NA	NA	NA	NA	NA	NA	MKI67	449612
1374	chr10	130423272	130427639	130426415,130425749	N,N	NA;NA	NA	NA	NA	NA	NA	MKI67	498804
1375	chr10	130507666	130509715	130508458	N	NA	NA	NA	NA	NA	NA	MKI67	583198
1376	chr10	130695124	130697080	130696438	N	NA	NA	EBF3	IMR90	Hi-C	24141950	MKI67	770656
1377	chr10	130812891	130814250	130813813	N	NA	NA	NA	NA	NA	NA	MKI67	888423
1378	chr10	130819574	130821225	130820181	N	NA	NA	NA	NA	NA	NA	MKI67	895106
1379	chr10	130868149	130870698	130868930	N	NA	NA	NA	NA	NA	NA	MKI67	943681
1380	chr10	13092236	13093478	13092636	N	NA	OPTN	CAMK1D,LOC283070	IMR90	Hi-C	24141950	OPTN	48604
1381	chr10	13095176	13101340	13099739	N	NA	OPTN	CAMK1D,CCDC3,SEC61A2,NUDT5,CDC123,LOC283070	IMR90	Hi-C	24141950	OPTN	40742
1382	chr10	132412984	132414628	132413957	N	NA	NA	NA	NA	NA	NA	GLRX3	478345
1383	chr10	132426287	132427600	132426676	N	NA	NA	NA	NA	NA	NA	GLRX3	491648
1384	chr10	132540411	132543747	132541420	N	NA	NA	NA	NA	NA	NA	GLRX3	605772
1385	chr10	132731493	132735571	132733230,132734855	N,N	NA;NA	NA	NA	NA	NA	NA	GLRX3	796854
1386	chr10	132798851	132803252	132800853,132802627	N,N	NA;NA	NA	NA	NA	NA	NA	GLRX3	864212
1387	chr10	132845351	132849775	132846510	N	NA	NA	TCERG1L	IMR90	Hi-C	24141950	PPP2R2D	898185
1388	chr10	133250240	133253418	133252068	N	NA	NA	TCERG1L	IMR90	Hi-C	24141950	PPP2R2D	494542
1389	chr10	133307898	133309090	133308379	N	NA	NA	NA	NA	NA	NA	PPP2R2D	438870
1390	chr10	133506481	133520399	133509785	N	NA	NA	NA	NA	NA	NA	PPP2R2D	227561
1391	chr10	133557318	133559948	133558787	N	NA	NA	TCERG1L,FLJ46300	IMR90	Hi-C	24141950	PPP2R2D	188012
1392	chr10	133657052	133658358	133658029	N	NA	NA	NA	NA	NA	NA	PPP2R2D	89602
1393	chr10	133810351	133826276	133815119,133820670,133823337,133811296	N,N,N,N	NA;NA;NA;NA	BNIP3	BNIP3,PPP2R2D	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	BNIP3	14916
1394	chr10	133839430	133863975	133840368,133850159	N,N	NA;NA	BNIP3	BNIP3,PPP2R2D,JAKMIP3	IMR90	Hi-C	24141950	BNIP3	43995
1395	chr10	133877525	133881139	133879376	Y	NA	NA	BNIP3	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	BNIP3	82090
1396	chr10	13431289	13439453	13432966,13437783	N,N	NA;NA	SEPHS1	BEND7,SEPHS1,PRPF18	IMR90	Hi-C	24141950	SEPHS1	40991
1397	chr10	134327051	134333464	134331363	N	NA	INPP5A	INPP5A,ADAM8,C10orf91	IMR90	Hi-C	24141950	INPP5A	17889
1398	chr10	13441042	13455755	13442637,13446991,13452135	N,N,N	NA;NA;NA	NA	BEND7,SEPHS1,PRPF18	IMR90	Hi-C	24141950	SEPHS1	50744
1399	chr10	135393698	135397152	135394416	N	NA	NA	NA	NA	NA	NA	MTG1	186077
1400	chr10	135461192	135463909	135462689	N	NA	NA	NA	NA	NA	NA	MTG1	253571
1401	chr10	13577734	13586648	13578832	N	NA	PRPF18	BEND7,PRPF18	IMR90	Hi-C	24141950	PRPF18	42291
1402	chr10	13605309	13606293	13605892	N	NA	PRPF18	BEND7	IMR90	Hi-C	24141950	PRPF18	22646
1403	chr10	14441193	14444753	14443095	N	NA	NA	FRMD4A,MIR1265,FAM107B	IMR90	Hi-C	24141950	CDNF	435230
1404	chr10	14464095	14466875	14465349	N	NA	NA	FRMD4A,MIR1265	IMR90	Hi-C	24141950	CDNF	413108
1405	chr10	14468151	14471170	14470240	N	NA	NA	FRMD4A,MIR1265	IMR90	Hi-C	24141950	CDNF	408813
1406	chr10	15056725	15069427	15067733	N	NA	NA	MEIG1,OLAH	IMR90	Hi-C	24141950	DCLRE1C	60631
1407	chr10	15076579	15082173	15079079	N	NA	ACBD7	OLAH	IMR90	Hi-C	24141950	ACBD7	48602
1408	chr10	15439408	15440134	15439753	N	NA	FAM171A1	FAM171A1,ITGA8,FAM188A	IMR90	Hi-C	24141950	FAM171A1	26350
1409	chr10	15537793	15538813	15538073	N	NA	NA	ITGA8	IMR90	Hi-C	24141950	FAM171A1	124735
1410	chr10	15915718	15920771	15920206,15916554	N,N	NA;NA	FAM188A	RSU1	IMR90	Hi-C	24141950	FAM188A	13199
1411	chr10	15962205	15964101	15963491	N	NA	NA	NA	NA	NA	NA	FAM188A	59686
1412	chr10	16029712	16034373	16033369	N	NA	NA	NA	NA	NA	NA	FAM188A	127193
1413	chr10	16037601	16038575	16037951	N	NA	NA	NA	NA	NA	NA	FAM188A	135082
1414	chr10	16157382	16172985	16168965	N	NA	NA	NA	NA	NA	NA	FAM188A	254863
1415	chr10	16217566	16241635	16238527,16235660,16228756	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	PTER	237332
1416	chr10	16261339	16284751	16283941	N	NA	NA	NA	NA	NA	NA	PTER	194216
1417	chr10	16303001	16337365	16336768	N	NA	NA	NA	NA	NA	NA	PTER	141602
1418	chr10	16339624	16431456	16348864,16356988,16401650,16391414,16394674,16358152,16429118,16426664,16406390,16381029	N,N,N,N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA;NA;NA;NA	PTER	NA	NA	NA	NA	PTER	47511
1419	chr10	16608049	16610329	16608818	N	NA	NA	NA	NA	NA	NA	PTER	129082
1420	chr10	17255403	17259697	17258850	N	NA	TRDMT1,VIM	CUBN,TRDMT1,VIM	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	VIM	10561
1421	chr10	17307906	17309567	17308576	N	NA	VIM	CUBN,TRDMT1,RSU1	IMR90	Hi-C	24141950	VIM	37648
1422	chr10	17597522	17598612	17598089	N	NA	NA	ST8SIA6,PTPLA,STAM	IMR90	Hi-C	24141950	PTPLA	60761
1423	chr10	17671197	17675040	17674091	N	NA	PTPLA,STAM	PTPLA	IMR90	Hi-C	24141950	STAM	11084
1424	chr10	1796236	1798311	1797206	N	NA	NA	NA	NA	NA	NA	WDR37	693460
1425	chr10	1808833	1813130	1808994	N	NA	NA	NA	NA	NA	NA	WDR37	706057
1426	chr10	1815079	1819864	1817226	N	NA	NA	ADARB2	IMR90	Hi-C	24141950	WDR37	712303
1427	chr10	18222161	18222828	18222349	N	NA	NA	NA	NA	NA	NA	STAM	536037
1428	chr10	18995501	18996212	18995900	N	NA	ARL5B	NA	NA	NA	NA	ARL5B	47188
1429	chr10	19040896	19043583	19042376	N	NA	NA	NA	NA	NA	NA	ARL5B	92583
1430	chr10	19239274	19241003	19239713	N	NA	NA	NA	NA	NA	NA	ARL5B	290961
1431	chr10	19407054	19410183	19410049,19408377	N,N	NA;NA	NA	NA	NA	NA	NA	ARL5B	458741
1432	chr10	19450344	19451789	19450992	N	NA	NA	NA	NA	NA	NA	ARL5B	502031
1433	chr10	19776394	19779944	19777987	N	NA	NA	NA	NA	NA	NA	PLXDC2	325428
1434	chr10	19798055	19801642	19799339	N	NA	NA	NA	NA	NA	NA	PLXDC2	303730
1435	chr10	19836846	19838158	19837028	N	NA	NA	NA	NA	NA	NA	PLXDC2	267214
1436	chr10	19874833	19876767	19875747	N	NA	NA	NA	NA	NA	NA	PLXDC2	228605
1437	chr10	19961498	19962873	19962329	N	NA	NA	PLXDC2	IMR90	Hi-C	24141950	PLXDC2	142499
1438	chr10	20055613	20057284	20056533	N	NA	PLXDC2	NA	NA	NA	NA	PLXDC2	48088
1439	chr10	20657814	20664809	20659470,20661836	N,N	NA;NA	NA	NA	NA	NA	NA	PLXDC2	552442
1440	chr10	20730178	20731855	20730755	N	NA	NA	NA	NA	NA	NA	PLXDC2	624806
1441	chr10	20753716	20763401	20754047	N	NA	NA	NA	NA	NA	NA	PLXDC2	648344
1442	chr10	20902098	20910492	20904173	N	NA	NA	NA	NA	NA	NA	PLXDC2	796726
1443	chr10	21030519	21032233	21031428	N	NA	NA	NA	NA	NA	NA	C10orf114	753980
1444	chr10	21571471	21588177	21582447,21586739	Y,N	NA;NA	NA	C10orf114,C10orf140,MLLT10,PIP4K2A	IMR90	Hi-C	24141950	C10orf114	198036
1445	chr10	21615773	21618335	21616213	N	NA	NA	C10orf140,MLLT10	IMR90	Hi-C	24141950	C10orf114	167878
1446	chr10	21622637	21628839	21626004	N	NA	NA	MLLT10,C10orf140	IMR90	Hi-C	24141950	C10orf114	157374
1447	chr10	21649246	21657062	21653598	N	NA	NA	C10orf140	IMR90	Hi-C	24141950	C10orf114	129151
1448	chr10	21661926	21663577	21662437	N	NA	NA	C10orf140,MLLT10	IMR90	Hi-C	24141950	C10orf114	122636
1449	chr10	21689032	21697218	21692769	N	NA	NA	C10orf114,MLLT10	IMR90	Hi-C	24141950	C10orf114	88995
1450	chr10	21702709	21709704	21707778	N	NA	NA	MLLT10	IMR90	Hi-C	24141950	C10orf114	76509
1451	chr10	21712069	21712788	21712609	N	NA	NA	NA	NA	NA	NA	C10orf114	73425
1452	chr10	21736086	21738505	21737743	N	NA	C10orf114	NA	NA	NA	NA	C10orf114	47708
1453	chr10	22321093	22322078	22321243	N	NA	NA	ARMC3,NEBL,SPAG6	IMR90	Hi-C	24141950	COMMD3-BMI1	283234
1454	chr10	22331168	22333088	22331706	N	NA	NA	NEBL,SPAG6,ARMC3,DNAJC1	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	COMMD3-BMI1	272224
1455	chr10	22348748	22353517	22349693	N	NA	NA	ARMC3	IMR90	Hi-C	24141950	COMMD3-BMI1	251795
1456	chr10	22366604	22369807	22368939	N	NA	NA	NA	NA	NA	NA	COMMD3-BMI1	235505
1457	chr10	22417595	22420500	22419123	N	NA	NA	NA	NA	NA	NA	COMMD3-BMI1	184812
1458	chr10	2242318	2246107	2244497	N	NA	NA	NA	NA	NA	NA	PFKP	863605
1459	chr10	22517369	22520459	22518430	N	NA	NA	COMMD3-BMI1,LOC100499489,PIP4K2A,ARMC3,MSRB2,LOC100130992,DNAJC1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	COMMD3-BMI1	84853
1460	chr10	22531534	22532601	22531633	N	NA	NA	ARMC3,SPAG6,LOC100130992	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	COMMD3-BMI1	72711
1461	chr10	22764783	22767561	22766166	N	NA	LOC100499489	ARMC3	IMR90	Hi-C	24141950	LOC100499489	37925
1462	chr10	23048062	23049057	23048460	N	NA	PIP4K2A	PIP4K2A	K562	ChIA-PET	22265404	PIP4K2A	44559
1463	chr10	23113613	23115718	23114927	N	NA	NA	PIP4K2A,COMMD3-BMI1,ARMC3	IMR90	Hi-C	24141950	ARMC3	101236
1464	chr10	23162514	23165213	23163935	N	NA	NA	NA	NA	NA	NA	ARMC3	51741
1465	chr10	23347354	23351981	23350059	N	NA	MSRB2	COMMD3-BMI1,SPAG6	IMR90	Hi-C	24141950	MSRB2	32446
1466	chr10	23355000	23358416	23357067	N	NA	MSRB2	COMMD3-BMI1,SPAG6,MSRB2	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	MSRB2	26011
1467	chr10	23567549	23572537	23569546	Y	NA	NA	NA	NA	NA	NA	OTUD1	155661
1468	chr10	23960763	23961796	23960931	N	NA	NA	NA	NA	NA	NA	OTUD1	232565
1469	chr10	23966964	23968092	23967541	N	NA	NA	NA	NA	NA	NA	OTUD1	238766
1470	chr10	2497573	2500205	2499234,2499273	N,N	NA;NA	NA	NA	NA	NA	NA	PFKP	609507
1471	chr10	25026516	25029042	25027718	N	NA	ARHGAP21	PRTFDC1,ENKUR,ARHGAP21	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ARHGAP21	13919
1472	chr10	25050597	25051851	25051291	N	NA	ARHGAP21	PRTFDC1,ENKUR	IMR90	Hi-C	24141950	ARHGAP21	38000
1473	chr10	2519677	2520956	2520522	N	NA	NA	LOC399708	IMR90	Hi-C	24141950	PFKP	588756
1474	chr10	25398206	25400848	25399660	N	NA	NA	NA	NA	NA	NA	THNSL1	92698
1475	chr10	2576679	2578087	2577428	N	NA	NA	NA	NA	NA	NA	PFKP	531625
1476	chr10	25961741	25963931	25962953	N	NA	NA	NA	NA	NA	NA	THNSL1	656233
1477	chr10	26009699	26011966	26011433	N	NA	NA	NA	NA	NA	NA	THNSL1	704191
1478	chr10	26032373	26033548	26032970	N	NA	NA	NA	NA	NA	NA	THNSL1	726865
1479	chr10	26044063	26046636	26045721	N	NA	NA	NA	NA	NA	NA	THNSL1	738555
1480	chr10	26049812	26051179	26050775	N	NA	NA	NA	NA	NA	NA	THNSL1	744304
1481	chr10	26053530	26064500	26055711,26059887,26063597	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	THNSL1	748022
1482	chr10	26169497	26171391	26170724	N	NA	NA	NA	NA	NA	NA	PDSS1	815204
1483	chr10	26665637	26666888	26666340	N	NA	NA	NA	NA	NA	NA	PDSS1	319707
1484	chr10	26680227	26681658	26681067	N	NA	NA	NA	NA	NA	NA	PDSS1	304937
1485	chr10	26908715	26910191	26908951	N	NA	NA	NA	NA	NA	NA	PDSS1	76404
1486	chr10	27182284	27184295	27182799	N	NA	ABI1	NA	NA	NA	NA	ABI1	32268
1487	chr10	27261289	27263595	27262682	N	NA	NA	NA	NA	NA	NA	ABI1	111273
1488	chr10	27546629	27550344	27548324	N	NA	ACBD5	LOC387646,ACBD5	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	ACBD5	15561
1489	chr10	27752861	27763059	27757142	N	NA	RAB18	MKX,MPP7	IMR90	Hi-C	24141950	RAB18	30044
1490	chr10	28590235	28593533	28592068	N	NA	NA	MPP7,MKX	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	LOC220906	227750
1491	chr10	28603670	28604622	28604307	N	NA	NA	MKX,MPP7	IMR90	Hi-C	24141950	LOC220906	216661
1492	chr10	28661023	28662421	28661872	N	NA	NA	MKX,ARMC4,MPP7	IMR90	Hi-C	24141950	LOC220906	158862
1493	chr10	28668239	28670293	28669382	N	NA	NA	ARMC4,MKX,MPP7	IMR90	Hi-C	24141950	LOC220906	150990
1494	chr10	28687354	28688111	28687399	N	NA	NA	MPP7	IMR90	Hi-C	24141950	LOC220906	133172
1495	chr10	28716648	28721015	28719679	N	NA	NA	WAC,LOC220906	MCF7,K562	ChIA-PET	22265404	LOC220906	100268
1496	chr10	28733227	28735658	28733855	N	NA	NA	NA	NA	NA	NA	LOC220906	85625
1497	chr10	28753844	28767286	28755774,28764008,28766580	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC220906	53997
1498	chr10	2889569	2890910	2889792	N	NA	NA	WDR37	IMR90	Hi-C	24141950	PFKP	218802
1499	chr10	28934586	28936193	28934917	N	NA	BAMBI	LYZL1	IMR90	Hi-C	24141950	BAMBI	30231
1500	chr10	28956028	28959747	28957830	Y	BAMBI	BAMBI	BAMBI	MCF7,K562	ChIA-PET	22265404	BAMBI	6677
1501	chr10	28997180	28997978	28997574	N	NA	BAMBI	LYZL1	IMR90	Hi-C	24141950	BAMBI	30756
1502	chr10	29009423	29013042	29011311	N	NA	BAMBI	LYZL1,BAMBI	IMR90	Hi-C	24141950	BAMBI	42999
1503	chr10	29047777	29054168	29048205,29050608,29052982	N,N,N	NA;NA;NA	NA	LOC100507605,LYZL1,BAMBI	IMR90	Hi-C	24141950	BAMBI	81353
1504	chr10	29095789	29101178	29099763	N	NA	NA	BAMBI,LYZL1	K562,IMR90	ChIA-PET,Hi-C	22265404,24141950	BAMBI	129365
1505	chr10	29102698	29105277	29103701	N	NA	NA	LYZL1,BAMBI	IMR90	Hi-C	24141950	BAMBI	136274
1506	chr10	29115080	29117018	29115827	N	NA	NA	BAMBI,LYZL1	IMR90	Hi-C	24141950	BAMBI	148656
1507	chr10	29163140	29165778	29164319	N	NA	NA	LYZL1,BAMBI,LOC100507605	IMR90	Hi-C	24141950	BAMBI	196716
1508	chr10	29213231	29215340	29214357	N	NA	NA	BAMBI,LYZL1,LOC100507605	IMR90	Hi-C	24141950	BAMBI	246807
1509	chr10	29226905	29229657	29228607	N	NA	NA	BAMBI,LOC100507605,LYZL1	IMR90	Hi-C	24141950	BAMBI	260481
1510	chr10	29231335	29232649	29231987	N	NA	NA	BAMBI,LYZL1	IMR90	Hi-C	24141950	BAMBI	264911
1511	chr10	29357524	29359639	29358092	N	NA	NA	BAMBI,LYZL1	IMR90	Hi-C	24141950	BAMBI	391100
1512	chr10	29407470	29409387	29408622	N	NA	NA	BAMBI,LYZL1,LOC100507605	IMR90	Hi-C	24141950	BAMBI	441046
1513	chr10	29428938	29433895	29429625,29431825,29433344	N,N,N	NA;NA;NA	NA	BAMBI,LYZL1,LOC100507605,WAC	IMR90	Hi-C	24141950	BAMBI	462514
1514	chr10	29446604	29451613	29448896	N	NA	NA	BAMBI,LYZL1,WAC,LOC100507605	IMR90	Hi-C	24141950	BAMBI	480180
1515	chr10	29491727	29494979	29493359	Y	NA	NA	BAMBI,LYZL1,LOC100507605,WAC	IMR90	Hi-C	24141950	BAMBI	525303
1516	chr10	29554459	29556178	29555342	N	NA	NA	NA	NA	NA	NA	SVIL	468552
1517	chr10	3007700	3008600	3008582	N	NA	NA	WDR37	IMR90	Hi-C	24141950	PFKP	101112
1518	chr10	3037691	3041287	3038543,3041206	N,N	NA;NA	NA	LINC00200	IMR90	Hi-C	24141950	PFKP	68425
1519	chr10	30388935	30390747	30389566	N	NA	NA	KIAA1462,MTPAP	IMR90	Hi-C	24141950	MTPAP	247520
1520	chr10	30402745	30405225	30404202	N	NA	NA	KIAA1462,MTPAP	IMR90	Hi-C	24141950	MTPAP	233042
1521	chr10	30479412	30480961	30479778	N	NA	NA	KIAA1462,SVIL	IMR90	Hi-C	24141950	MTPAP	157306
1522	chr10	30667122	30669160	30667717	N	NA	MTPAP	MTPAP	IMR90	Hi-C	24141950	MTPAP	28855
1523	chr10	30706643	30708058	30707075	N	NA	MAP3K8	MAP3K8,LYZL2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	MAP3K8	14892
1524	chr10	30710865	30714385	30712712	N	NA	MAP3K8	MAP3K8	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	MAP3K8	8565
1525	chr10	30788123	30788515	30788182	N	NA	NA	MAP3K8,LOC729668	IMR90	Hi-C	24141950	MAP3K8	65173
1526	chr10	30791162	30792609	30791732	N	NA	NA	MAP3K8,LOC729668	IMR90	Hi-C	24141950	MAP3K8	68212
1527	chr10	30840560	30844468	30842971	N	NA	NA	MAP3K8,LOC729668,KIAA1462,MTPAP	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	MAP3K8	117610
1528	chr10	3084987	3089205	3088538	N	NA	PFKP	WDR37,PFKP	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	PFKP	20507
1529	chr10	30949109	30952187	30950218	N	NA	NA	ARHGAP12,SVIL,MAP3K8,ZEB1,LYZL2	IMR90	Hi-C	24141950	MAP3K8	226159
1530	chr10	31071794	31076104	31073514,31075704	Y,N	NA;NA	NA	ARHGAP12,ZEB1-AS1,ZEB1,ZNF438	IMR90	Hi-C	24141950	MAP3K8	348844
1531	chr10	31324324	31330887	31325536	N	NA	NA	ZNF438,ZEB1,ARHGAP12	K562,IMR90	ChIA-PET,Hi-C	22265404,24141950	ZEB1-AS1	277137
1532	chr10	31416640	31424716	31423187	N	NA	NA	ZEB1-AS1,ZEB1,ARHGAP12,ZNF438	IMR90	Hi-C	24141950	ZEB1-AS1	183308
1533	chr10	31539242	31540625	31539819	N	NA	NA	ZEB1	IMR90	Hi-C	24141950	ZEB1-AS1	67399
1534	chr10	31566205	31567452	31567010	N	NA	ZEB1-AS1	ZNF438,ZEB1,ARHGAP12,ZEB1-AS1	IMR90	Hi-C	24141950	ZEB1-AS1	40572
1535	chr10	31890565	31894136	31892165	N	NA	NA	ZEB1,ARHGAP12,KIF5B	IMR90	Hi-C	24141950	ZEB1-AS1	282541
1536	chr10	31952966	31956924	31955016	N	NA	NA	ZEB1,ARHGAP12,ZNF438	IMR90	Hi-C	24141950	ARHGAP12	260846
1537	chr10	31965580	31968307	31966592	N	NA	NA	ZNF438,ZEB1,ZEB1-AS1	IMR90	Hi-C	24141950	ARHGAP12	249463
1538	chr10	31983228	31986416	31984137	N	NA	NA	ARHGAP12,ZEB1,ZNF438	IMR90	Hi-C	24141950	ARHGAP12	231354
1539	chr10	31995291	31998418	31996613	N	NA	NA	ZEB1,ARHGAP12	IMR90	Hi-C	24141950	ARHGAP12	219352
1540	chr10	32016686	32018972	32017926	N	NA	NA	ZEB1,ZNF438,ARHGAP12	IMR90	Hi-C	24141950	ARHGAP12	198798
1541	chr10	32042558	32074653	32048643,32064113,32044105	N,N,N	NA;NA;NA	NA	ZNF438,ZEB1,ARHGAP12,LYZL2	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ARHGAP12	143117
1542	chr10	32394872	32395541	32395504	N	NA	KIF5B	NA	NA	NA	NA	KIF5B	49501
1543	chr10	32422122	32429987	32423096,32428487	N,N	NA;NA	NA	KIF5B,ARHGAP12,EPC1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	KIF5B	76751
1544	chr10	32476451	32478497	32477288	N	NA	NA	EPC1,KIF5B	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	KIF5B	131080
1545	chr10	32518263	32523722	32521577,32518492	Y,N	NA;NA	NA	KIF5B,EPC1	IMR90	Hi-C	24141950	EPC1	112391
1546	chr10	3260405	3261851	3261362	N	NA	PITRM1	LOC100216001,LOC338588,KLF6	IMR90	Hi-C	24141950	PITRM1	45372
1547	chr10	32733288	32736597	32735143	N	NA	NA	C10orf68	MCF7	ChIA-PET	22265404	EPC1	97175
1548	chr10	32788822	32791598	32790935	N	NA	NA	C10orf68	IMR90	Hi-C	24141950	EPC1	152709
1549	chr10	32794062	32796793	32794611	N	NA	NA	C10orf68	IMR90	Hi-C	24141950	EPC1	157949
1550	chr10	32799441	32807564	32800837	N	NA	NA	NA	NA	NA	NA	EPC1	163328
1551	chr10	32833700	32836711	32834891	N	NA	NA	NA	NA	NA	NA	EPC1	197587
1552	chr10	32847212	32851955	32848000	N	NA	NA	NA	NA	NA	NA	EPC1	211099
1553	chr10	3305766	3306869	3306288	Y	NA	NA	LOC100216001,LOC338588	IMR90	Hi-C	24141950	PITRM1	90733
1554	chr10	33268354	33270998	33269588	Y	C10orf68	ITGB1	ITGB1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	ITGB1	21061
1555	chr10	33292949	33295226	33294509	N	NA	ITGB1	ITGB1,C10orf68	IMR90	Hi-C	24141950	ITGB1	45656
1556	chr10	33337935	33340677	33339392	N	NA	NA	NRP1,C10orf68	IMR90	Hi-C	24141950	ITGB1	90642
1557	chr10	33359579	33362022	33359900,33360914	N,N	NA;NA	NA	NRP1,C10orf68	IMR90	Hi-C	24141950	ITGB1	112286
1558	chr10	33415914	33418007	33416836	N	NA	NA	ITGB1	IMR90	Hi-C	24141950	ITGB1	168621
1559	chr10	3375637	3377093	3376070	N	NA	NA	LOC338588,LOC100216001,KLF6	IMR90	Hi-C	24141950	PITRM1	160604
1560	chr10	33763080	33765882	33764006	N	NA	NA	PARD3	IMR90	Hi-C	24141950	ITGB1	515787
1561	chr10	33768038	33770084	33768784	N	NA	NA	NRP1	IMR90	Hi-C	24141950	ITGB1	520745
